,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
23,0.0,0.0,0.00524139404296875,0.0,0.0,0.004070281982421875,0.0,0.0,0.0043487548828125,0.0,0.0,0.005218505859375,0.0,0.0,0.0219879150390625,618.0,61.40625,0.5654296875,0.0,0.0,0.044677734375,653.5,438.515625,0.8720703125,0.0,0.0,0.041778564453125,655.5,859.6875,0.7197265625,0.0,0.0,0.040374755859375,477.5,832.5,0.77294921875,0.0,0.0,0.3681640625,0.0,0.0,0.0867919921875,0.0,0.0,0.021697998046875,0.0,0.0,0.01495361328125,0.0,0.0,0.00609588623046875
24,0.0,0.0,0.00536346435546875,0.0,0.0,0.0038700103759765625,0.0,0.0,0.004451751708984375,0.0,0.0,0.004848480224609375,0.0,0.0,0.0235595703125,618.0,61.171875,0.57373046875,0.0,0.0,0.047607421875,653.0,438.75,0.87255859375,0.0,0.0,0.043212890625,657.0,854.0625,0.71728515625,0.0,0.0,0.040771484375,484.25,830.15625,0.77783203125,0.0,0.0,0.377685546875,0.0,0.0,0.0863037109375,0.0,0.0,0.021697998046875,0.0,0.0,0.014617919921875,0.0,0.0,0.00595855712890625
25,0.0,0.0,0.00536346435546875,0.0,0.0,0.00392913818359375,0.0,0.0,0.00443267822265625,0.0,0.0,0.004848480224609375,0.0,0.0,0.0228424072265625,618.0,61.640625,0.568359375,0.0,0.0,0.0460205078125,653.0,438.28125,0.87109375,0.0,0.0,0.042083740234375,656.5,856.40625,0.71630859375,0.0,0.0,0.04010009765625,482.0,830.625,0.7763671875,0.0,0.0,0.374267578125,0.0,0.0,0.08599853515625,0.0,0.0,0.021453857421875,0.0,0.0,0.014556884765625,0.0,0.0,0.0059356689453125
26,0.0,0.0,0.005512237548828125,0.0,0.0,0.00392913818359375,0.0,0.0,0.0045928955078125,0.0,0.0,0.004810333251953125,0.0,0.0,0.0245208740234375,618.5,62.578125,0.5625,0.0,0.0,0.04742431640625,654.0,438.28125,0.86865234375,0.0,0.0,0.044189453125,656.0,859.21875,0.71484375,0.0,0.0,0.042236328125,485.0,836.25,0.7685546875,0.0,0.0,0.36767578125,0.0,0.0,0.0823974609375,0.0,0.0,0.0210418701171875,0.0,0.0,0.01422882080078125,0.0,0.0,0.005889892578125
27,0.0,0.0,0.0053863525390625,0.0,0.0,0.00395965576171875,0.0,0.0,0.004467010498046875,0.0,0.0,0.00490570068359375,0.0,0.0,0.023193359375,615.5,61.40625,0.5595703125,0.0,0.0,0.04620361328125,653.0,439.21875,0.869140625,0.0,0.0,0.043853759765625,653.5,860.625,0.716796875,0.0,0.0,0.042388916015625,485.0,834.84375,0.77099609375,0.0,0.0,0.37060546875,0.0,0.0,0.0830078125,0.0,0.0,0.0211181640625,0.0,0.0,0.01395416259765625,0.0,0.0,0.00577545166015625
28,0.0,0.0,0.00557708740234375,0.0,0.0,0.004180908203125,0.0,0.0,0.0045928955078125,0.0,0.0,0.005138397216796875,0.0,0.0,0.023651123046875,616.5,60.9375,0.55615234375,0.0,0.0,0.045196533203125,653.0,438.28125,0.86572265625,0.0,0.0,0.042236328125,652.0,857.8125,0.7099609375,0.0,0.0,0.040679931640625,484.0,827.8125,0.7734375,0.0,0.0,0.371826171875,0.0,0.0,0.08819580078125,0.0,0.0,0.0225372314453125,0.0,0.0,0.01507568359375,0.0,0.0,0.0062408447265625
29,0.0,0.0,0.00536346435546875,0.0,0.0,0.00399017333984375,0.0,0.0,0.004467010498046875,0.0,0.0,0.00494384765625,0.0,0.0,0.022247314453125,617.0,61.171875,0.5634765625,0.0,0.0,0.044342041015625,654.0,439.6875,0.87060546875,0.0,0.0,0.040679931640625,657.0,863.4375,0.7138671875,0.0,0.0,0.038909912109375,483.5,834.375,0.775390625,0.0,0.0,0.3701171875,0.0,0.0,0.08599853515625,0.0,0.0,0.0213623046875,0.0,0.0,0.01467132568359375,0.0,0.0,0.0059814453125
30,0.0,0.0,0.00524139404296875,0.0,0.0,0.0037212371826171875,0.0,0.0,0.00443267822265625,0.0,0.0,0.0045928955078125,0.0,0.0,0.0240936279296875,617.0,60.0,0.56005859375,0.0,0.0,0.04638671875,654.0,438.75,0.8671875,0.0,0.0,0.042877197265625,652.0,859.6875,0.70703125,0.0,0.0,0.040679931640625,491.5,831.5625,0.7822265625,0.0,0.0,0.38525390625,0.0,0.0,0.0880126953125,0.0,0.0,0.0225372314453125,0.0,0.0,0.014556884765625,0.0,0.0,0.00605010986328125
31,0.0,0.0,0.005687713623046875,0.0,0.0,0.0036067962646484375,0.0,0.0,0.004680633544921875,0.0,0.0,0.00426483154296875,0.0,0.0,0.025665283203125,622.5,62.109375,0.5634765625,0.0,0.0,0.046722412109375,654.5,437.34375,0.86669921875,0.0,0.0,0.04193115234375,654.0,861.5625,0.7041015625,0.0,0.0,0.039276123046875,488.5,835.3125,0.77685546875,0.0,0.0,0.376708984375,0.0,0.0,0.0863037109375,0.0,0.0,0.0217742919921875,0.0,0.0,0.01473236083984375,0.0,0.0,0.00605010986328125
32,0.0,0.0,0.004848480224609375,0.0,0.0,0.0034694671630859375,0.0,0.0,0.004100799560546875,0.0,0.0,0.0043487548828125,0.0,0.0,0.0221099853515625,616.0,58.828125,0.54931640625,0.0,0.0,0.04486083984375,653.0,433.359375,0.87060546875,0.0,0.0,0.044677734375,650.0,857.34375,0.71923828125,0.0,0.0,0.04351806640625,495.25,832.96875,0.7919921875,0.0,0.0,0.40087890625,0.0,0.0,0.0863037109375,0.0,0.0,0.0221099853515625,0.0,0.0,0.01363372802734375,0.0,0.0,0.005687713623046875
33,0.0,0.0,0.005218505859375,0.0,0.0,0.00359344482421875,0.0,0.0,0.00443267822265625,0.0,0.0,0.00426483154296875,0.0,0.0,0.022674560546875,619.0,59.765625,0.5439453125,0.0,0.0,0.04351806640625,653.0,432.1875,0.869140625,0.0,0.0,0.043212890625,655.5,854.0625,0.72021484375,0.0,0.0,0.04248046875,491.25,828.75,0.7861328125,0.0,0.0,0.390625,0.0,0.0,0.08648681640625,0.0,0.0,0.0218658447265625,0.0,0.0,0.0139007568359375,0.0,0.0,0.00572967529296875
34,0.0,0.0,0.0050811767578125,0.0,0.0,0.0034694671630859375,0.0,0.0,0.00428009033203125,0.0,0.0,0.00426483154296875,0.0,0.0,0.0234222412109375,618.5,60.234375,0.56396484375,0.0,0.0,0.048492431640625,654.0,434.296875,0.87353515625,0.0,0.0,0.04638671875,656.0,857.8125,0.72265625,0.0,0.0,0.04443359375,495.5,829.21875,0.79541015625,0.0,0.0,0.4091796875,0.0,0.0,0.0869140625,0.0,0.0,0.0222930908203125,0.0,0.0,0.0137939453125,0.0,0.0,0.00572967529296875
35,0.0,0.0,0.00621795654296875,0.0,0.0,0.0034160614013671875,0.0,0.0,0.004962921142578125,0.0,0.0,0.0038547515869140625,0.0,0.0,0.0278472900390625,625.0,63.28125,0.54736328125,0.0,0.0,0.047088623046875,654.5,434.53125,0.865234375,0.0,0.0,0.0455322265625,654.0,855.9375,0.71484375,0.0,0.0,0.044525146484375,496.0,833.4375,0.78125,0.0,0.0,0.388671875,0.0,0.0,0.08447265625,0.0,0.0,0.021942138671875,0.0,0.0,0.0139007568359375,0.0,0.0,0.00579833984375
36,0.0,0.0,0.005889892578125,0.0,0.0,0.0034961700439453125,0.0,0.0,0.004791259765625,0.0,0.0,0.004039764404296875,0.0,0.0,0.0272216796875,623.0,62.109375,0.5517578125,0.0,0.0,0.048858642578125,654.0,434.53125,0.86865234375,0.0,0.0,0.048126220703125,653.5,853.59375,0.7236328125,0.0,0.0,0.047607421875,499.5,832.5,0.7822265625,0.0,0.0,0.392578125,0.0,0.0,0.08465576171875,0.0,0.0,0.0222930908203125,0.0,0.0,0.0137939453125,0.0,0.0,0.0058441162109375
37,0.0,0.0,0.00557708740234375,0.0,0.0,0.003795623779296875,0.0,0.0,0.004627227783203125,0.0,0.0,0.004383087158203125,0.0,0.0,0.023101806640625,618.0,60.46875,0.54541015625,0.0,0.0,0.045196533203125,652.0,431.71875,0.87353515625,0.0,0.0,0.046905517578125,654.5,851.71875,0.73876953125,0.0,0.0,0.048309326171875,491.25,829.21875,0.78125,0.0,0.0,0.386474609375,0.0,0.0,0.0863037109375,0.0,0.0,0.0222015380859375,0.0,0.0,0.01422882080078125,0.0,0.0,0.0059356689453125
38,0.0,0.0,0.00547027587890625,0.0,0.0,0.0038242340087890625,0.0,0.0,0.00455474853515625,0.0,0.0,0.004520416259765625,0.0,0.0,0.022369384765625,617.0,60.0,0.5400390625,0.0,0.0,0.044342041015625,652.0,429.375,0.87451171875,0.0,0.0,0.04742431640625,654.0,848.4375,0.74365234375,0.0,0.0,0.049591064453125,493.5,825.9375,0.78662109375,0.0,0.0,0.394775390625,0.0,0.0,0.08709716796875,0.0,0.0,0.0224609375,0.0,0.0,0.01406097412109375,0.0,0.0,0.0058441162109375
39,0.0,0.0,0.0070648193359375,0.0,0.0,0.0036067962646484375,0.0,0.0,0.005405426025390625,0.0,0.0,0.00394439697265625,0.0,0.0,0.0273284912109375,625.0,61.40625,0.5390625,0.0,0.0,0.048126220703125,653.5,429.84375,0.8701171875,0.0,0.0,0.050323486328125,658.0,847.5,0.73486328125,0.0,0.0,0.050811767578125,499.25,825.9375,0.7890625,0.0,0.0,0.40576171875,0.0,0.0,0.08599853515625,0.0,0.0,0.0227203369140625,0.0,0.0,0.0137939453125,0.0,0.0,0.00582122802734375
40,0.0,0.0,0.006389617919921875,0.0,0.0,0.0035381317138671875,0.0,0.0,0.005039215087890625,0.0,0.0,0.004039764404296875,0.0,0.0,0.0257568359375,623.0,60.9375,0.55517578125,0.0,0.0,0.047943115234375,654.0,430.78125,0.87451171875,0.0,0.0,0.047607421875,658.0,852.65625,0.7314453125,0.0,0.0,0.046722412109375,498.25,828.28125,0.79345703125,0.0,0.0,0.40673828125,0.0,0.0,0.08709716796875,0.0,0.0,0.0224609375,0.0,0.0,0.01406097412109375,0.0,0.0,0.0058441162109375
41,0.0,0.0,0.005279541015625,0.0,0.0,0.00359344482421875,0.0,0.0,0.004364013671875,0.0,0.0,0.0043487548828125,0.0,0.0,0.02288818359375,618.5,59.296875,0.56005859375,0.0,0.0,0.046722412109375,653.0,433.59375,0.88037109375,0.0,0.0,0.04742431640625,657.0,854.0625,0.744140625,0.0,0.0,0.047943115234375,500.75,828.75,0.7939453125,0.0,0.0,0.403076171875,0.0,0.0,0.08709716796875,0.0,0.0,0.0222015380859375,0.0,0.0,0.01395416259765625,0.0,0.0,0.00577545166015625
42,0.0,0.0,0.005279541015625,0.0,0.0,0.00359344482421875,0.0,0.0,0.004383087158203125,0.0,0.0,0.004364013671875,0.0,0.0,0.023193359375,617.5,58.828125,0.55859375,0.0,0.0,0.047088623046875,653.0,432.1875,0.88037109375,0.0,0.0,0.048492431640625,656.5,852.65625,0.74462890625,0.0,0.0,0.0489501953125,501.5,826.40625,0.80029296875,0.0,0.0,0.41455078125,0.0,0.0,0.08978271484375,0.0,0.0,0.0231475830078125,0.0,0.0,0.0141754150390625,0.0,0.0,0.00591278076171875
43,0.0,0.0,0.00621795654296875,0.0,0.0,0.0034694671630859375,0.0,0.0,0.004886627197265625,0.0,0.0,0.004055023193359375,0.0,0.0,0.02691650390625,624.5,61.875,0.56103515625,0.0,0.0,0.05072021484375,654.5,434.0625,0.87646484375,0.0,0.0,0.0509033203125,657.0,849.84375,0.73974609375,0.0,0.0,0.050323486328125,496.5,825.46875,0.794921875,0.0,0.0,0.412109375,0.0,0.0,0.087890625,0.0,0.0,0.0230712890625,0.0,0.0,0.0142822265625,0.0,0.0,0.00600433349609375
44,0.0,0.0,0.006412506103515625,0.0,0.0,0.0034427642822265625,0.0,0.0,0.004962921142578125,0.0,0.0,0.004024505615234375,0.0,0.0,0.02801513671875,625.0,62.578125,0.56396484375,0.0,0.0,0.053009033203125,654.5,432.890625,0.8759765625,0.0,0.0,0.053192138671875,657.0,846.5625,0.73779296875,0.0,0.0,0.05194091796875,497.0,826.875,0.79931640625,0.0,0.0,0.42333984375,0.0,0.0,0.0872802734375,0.0,0.0,0.0232391357421875,0.0,0.0,0.0137939453125,0.0,0.0,0.00582122802734375
45,0.0,0.0,0.005619049072265625,0.0,0.0,0.0036640167236328125,0.0,0.0,0.00453948974609375,0.0,0.0,0.004467010498046875,0.0,0.0,0.024139404296875,617.0,61.171875,0.57421875,0.0,0.0,0.048675537109375,653.5,435.0,0.8818359375,0.0,0.0,0.047607421875,658.0,848.90625,0.7421875,0.0,0.0,0.047088623046875,494.5,829.6875,0.79638671875,0.0,0.0,0.40478515625,0.0,0.0,0.08978271484375,0.0,0.0,0.02288818359375,0.0,0.0,0.0144500732421875,0.0,0.0,0.00595855712890625
46,0.0,0.0,0.00577545166015625,0.0,0.0,0.0035648345947265625,0.0,0.0,0.004680633544921875,0.0,0.0,0.004299163818359375,0.0,0.0,0.025665283203125,620.0,60.9375,0.572265625,0.0,0.0,0.050323486328125,654.5,434.296875,0.87890625,0.0,0.0,0.048858642578125,658.0,849.84375,0.73486328125,0.0,0.0,0.0472412109375,494.75,829.6875,0.79541015625,0.0,0.0,0.40771484375,0.0,0.0,0.08880615234375,0.0,0.0,0.022979736328125,0.0,0.0,0.0144500732421875,0.0,0.0,0.00600433349609375
